dataset,conf,Fold,Rep,RMSE_train,RMSE_test
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,5,0.735272470964303,0.7247490062732712
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,0,0.732452745949284,0.7235368857869986
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,1,0.7389968856815022,0.7234916775616345
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,2,0.7308042679140222,0.7258526896897879
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,3,0.7369649001496835,0.7298461995904065
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,4,0.7304745064160452,0.7264159650360591
wineWhite,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,5,0.7416533248537144,0.7394491809791003
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",0,0,0.7710939498753498,0.8670638222555356
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",0,1,1.0342774232922531,0.9178538513370822
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",0,2,1.090277796456299,1.167252896852318
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",0,3,0.7808975046397836,0.8663923611369564
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",0,4,0.9299980840637904,0.9621074765730702
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",0,5,0.903805787947626,1.0403756405087077
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,0,0.8577754258319799,1.2522314749445704
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,1,0.8965924475256289,1.2455255874938274
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,2,1.539586435581466,2.0844766380851865
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,3,1.8126028861484056,2.1153934631753444
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,4,1.1729711296019265,1.162638251132199
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,5,0.8761631700562982,1.3189920663664885
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,0,1.4620065691347188,1.5045197755096764
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,1,1.3193316870573415,1.3535402303453237
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,2,0.8490433087654515,1.525045310813864
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,3,1.3805496095812109,2.447276405815761
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,4,1.4187401561692474,1.4824126742561996
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,5,0.8486658963444613,1.2731905839565008
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,0,0.9626876229701712,1.4066649848547381
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,1,1.3213461613059594,1.91613598061022
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,2,0.96324675804259,1.13985584477376
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,3,1.1334658972368683,1.1466161410705629
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,4,1.2735669133109186,1.4518375507025405
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,5,0.7741942848448187,0.8095205237367096
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,0,0.964730707011774,1.1280574479157008
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,1,0.8515878295765261,0.8717386362694063
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,2,0.8811124756526555,1.0148502423550871
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,3,0.8924887516924682,0.966062300340128
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,4,0.9749229384351844,1.2401739633388824
yacht,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,5,0.8917469447091464,1.1614690692810836
