Dataset,Fold,RMSE_train,RMSE_test,expr,disentanglement
wineRed,2,0.6080092940376303,0.6449819800070528,log(x0*x1^(3)*x3^(-2)*x4*x5^(-3)*x6^(-1)*x7^(-1)*x8^(-1)*x9*x10^(-1)) + sqrt.abs(x1^(3)*x3^(-2)*x4^(2)*x5^(3)*x6^(-3)*x7^(-2)*x10^(-3)) + tanh(x0^(-1)*x1^(2)*x3^(3)*x4^(3)*x6^(-3)*x8^(-3)*x9^(-2)) + sin(x0^(2)*x1^(-1)*x3^(3)*x5^(2)*x6^(3)*x7^(2)*x8^(3)*x9^(2)*x10^(2)) + tanh(x0^(-3)*x1^(2)*x2*x3^(3)*x4^(-2)*x5^(-2)*x6^(-1)*x7^(-1)*x8^(-1)*x9^(-3)*x10^(-2)) + log(x0^(-2)*x3^(-2)*x4*x5^(-3)*x6^(-3)*x7^(-3)*x8^(-1)*x9*x10^(-2)) + log(x0^(-1)*x1*x3^(-2)*x4*x5^(-3)*x6^(-3)*x7^(-3)*x8^(-3)*x9^(2)*x10^(2)) + sin(x0^(3)*x1*x4^(3)*x7^(-1)*x8^(2)*x9*x10^(-1)) + cos(x0*x1^(3)*x2^(3)*x3*x4*x5^(-3)*x6*x7^(-1)*x9^(-1)) + sin(x0^(-3)*x1^(3)*x3*x4^(-1)*x6^(-1)*x9^(-1)) + cos(x1^(3)*x2^(2)*x3^(3)*x4^(3)*x7^(2)*x8^(3)*x9^(-2)*x10^(2)),0.06408042024410586
wineRed,2,0.6150309121921768,0.6165734221963926,sin(x0^(-3)*x3^(2)*x4*x5^(2)*x6^(-3)*x7^(-3)*x8^(-1)*x9^(-1)) + sqrt.abs(x1^(-2)*x2*x3^(2)*x4^(-3)*x5^(3)*x6^(3)*x7^(-1)*x8^(-1)*x9^(-3)*x10^(3)) + log(x0^(-3)*x1^(3)*x3^(3)*x5*x6^(2)*x7^(3)*x8^(-2)*x9^(-2)*x10^(-3)) + log(x0^(-3)*x1^(-1)*x3*x4*x6^(-2)*x7*x9^(-1)*x10^(3)) + log(x0^(-3)*x1^(-3)*x5^(3)*x6^(-3)*x8^(3)*x10^(-3)) + sqrt.abs(x0^(-1)*x1^(2)*x3^(-3)*x4^(-2)*x5^(-3)*x6^(3)*x7^(-2)*x8*x10^(-1)) + sqrt.abs(x1*x3*x6^(-1)*x8^(3)*x9^(-3)*x10^(2)) + log(x0^(-3)*x1^(-1)*x5*x6^(-3)*x9^(-1)*x10^(3)) + log(x0^(-3)*x1^(3)*x4^(-1)*x5*x7^(2)*x8^(-1)*x9^(-3)*x10^(-3)) + tanh(x0*x1^(-3)*x3*x4^(2)*x5*x7^(-3)*x8^(3)*x9^(-3)*x10^(-3)) + tanh(x0^(3)*x2*x7^(2)*x8^(-2)*x10^(-2)),0.07520710798788331
wineRed,2,0.60485316335319,0.6274309904011649,sqrt.abs(x0^(-2)*x1^(3)*x5*x6^(-2)) + tanh(x0^(-1)*x3^(3)*x4^(2)*x5^(-2)*x7^(-3)*x8*x10^(2)) + id(x0^(2)*x3*x4^(-3)*x5^(-2)*x6^(3)*x7^(-3)*x8^(-3)*x9*x10^(-2)) + log(x0*x1^(3)*x3^(-3)*x4^(3)*x5^(2)*x6^(3)*x7^(-2)*x8*x10^(-1)) + exp(x0^(-1)*x1*x3^(-2)*x4^(-1)*x5^(2)*x7^(2)*x9^(3)*x10^(-3)) + sqrt.abs(x0^(-3)*x3^(3)*x4^(-3)*x5^(-3)*x8^(2)*x9^(-3)) + log(x0^(3)*x1^(2)*x3^(-1)*x4^(2)*x6^(3)*x7*x8^(3)*x9^(3)*x10^(-3)) + id(x0^(3)*x4*x7*x8^(-3)*x9^(-3)*x10^(3)) + cos(x0^(2)*x1^(-1)*x3^(-2)*x4*x5^(2)*x6^(-2)*x7*x8^(3)*x9^(-1)*x10^(-3)) + log(x0^(2)*x1^(3)*x3^(-3)*x4^(3)*x5^(2)*x6^(3)*x7^(-1)*x8^(-1)*x9^(2)*x10^(3)) + tanh(x0^(-3)*x1^(-3)*x4*x7^(3)*x8^(3)*x9^(-3)),0.07990809814478496
wineRed,2,0.6085334635047478,0.6162724683393126,log(x0^(-1)*x1^(-3)*x3*x4^(-3)*x5^(2)*x6^(-1)*x7^(-3)*x8^(-3)*x10^(3)) + tanh(x0^(2)*x1^(3)*x3^(-2)*x5*x6^(-1)*x7^(3)*x8^(3)*x9^(3)*x10^(-2)) + tanh(x0^(-1)*x2^(-2)*x3^(2)*x4^(-2)*x5^(-1)*x6^(-1)*x8^(2)*x10^(-2)) + id(x0^(-2)*x1^(3)*x3*x5*x6^(-1)*x8^(3)) + tanh(x0*x1^(3)*x3^(-3)*x5^(-2)*x6*x7^(-3)*x8^(3)*x10^(-2)) + sqrt.abs(x0*x3^(-1)*x5^(2)*x7^(3)*x8*x9^(3)*x10^(-1)) + log(x0^(-3)*x5*x6^(-1)*x7^(-3)*x8^(-3)*x10^(2)) + log(x0^(-2)*x7^(3)*x8*x9^(-2)*x10^(-3)) + cos(x1*x3^(-3)*x8^(3)) + cos(x0^(-1)*x1^(3)*x2*x3^(3)*x4^(-2)*x5^(-3)*x7^(-2)*x8^(-1)*x9^(-3)*x10^(-1)) + sin(x0^(2)*x1^(3)*x3^(-1)*x5^(-1)*x6^(-1)*x8^(3)*x9^(-3)*x10^(-2)),0.04171915581304704
wineRed,2,0.6070020533741864,0.6344405577399972,cos(x0^(3)*x1^(3)*x3^(3)*x4^(-2)*x5^(-3)*x6^(-3)*x8^(3)*x9*x10^(-3)) + sqrt.abs(x0^(-3)*x1^(3)*x3^(3)*x4^(3)*x5^(-3)*x6^(-3)*x7^(-1)*x8^(3)*x9^(2)) + sin(x0^(2)*x2*x5^(-1)*x6*x7^(3)*x8^(2)*x9*x10^(-3)) + log(x0^(-3)*x1^(2)*x3*x4^(3)*x5^(-1)*x6^(2)*x7^(2)*x8^(3)*x9^(-3)*x10^(-3)) + log(x0^(-3)*x3*x4^(3)*x5^(-1)*x7^(-3)*x8^(-3)*x10) + log(x0*x1^(3)*x3^(2)*x5^(-1)*x6^(3)*x7^(3)*x8*x9^(-1)*x10^(3)) + id(x0^(2)*x1^(-2)*x2*x3^(3)*x4^(2)*x5^(-2)*x6^(2)*x7^(-3)*x8^(-3)*x9^(3)*x10^(3)) + sin(x0^(3)*x1^(3)*x3^(-2)*x5*x6*x7^(-1)*x8*x9^(-3)) + sin(x1^(3)*x3*x6^(-1)*x7^(3)*x8*x9) + sqrt.abs(x0^(-1)*x3*x4^(-1)*x5^(-1)*x6^(-1)*x7^(2)*x8^(2)*x9^(-2)*x10^(-2)) + tanh(x0^(3)*x7^(2)*x9^(3)*x10^(-3)),0.05409747759148456
wineRed,2,0.6162687144494756,0.6681877940830285,cos(x0^(2)*x1^(3)*x3^(2)*x4^(-3)*x5^(3)*x6*x7^(2)*x8^(-1)*x9^(2)*x10^(-3)) + log(x1^(-1)*x5^(3)*x7^(-3)*x8^(-3)*x9^(-3)*x10^(3)) + sqrt.abs(x0^(-3)*x1^(-3)*x3^(-2)*x6*x8^(-3)*x9^(3)*x10^(-3)) + log(x0^(-1)*x1^(-1)*x4*x5^(-2)*x6^(-3)*x7^(-3)*x8*x9^(-1)*x10^(2)) + log(x0^(-3)*x4^(3)*x6^(-2)*x7^(-2)*x8*x9^(-3)*x10^(-1)) + log(x1^(-2)*x4^(-3)*x7) + id(x0^(2)*x1^(3)*x2*x3^(2)*x4^(-3)*x5^(3)*x8^(-3)*x10^(-1)) + log(x0*x1^(-3)*x4*x5^(-1)*x6^(-2)*x7^(2)*x8^(-1)*x9^(-1)*x10^(3)) + tanh(x0^(-3)*x1^(-1)*x2*x3*x5^(-1)*x7^(3)*x8*x9^(-3)*x10^(-1)) + sqrt.abs(x0^(-3)*x1*x4^(-1)*x6^(-1)*x7^(3)*x8^(3)*x9^(-2)*x10^(-1)) + log(x0^(-2)*x1^(-3)*x7^(-3)*x8^(-2)),0.11799990839568941
wineRed,3,0.6180623857170803,0.6181289845192814,tanh(x0^(-2)*x1^(2)*x3^(2)*x4^(-2)*x5^(-1)*x7^(-2)*x8^(-2)*x10^(-1)) + log(x0^(-2)*x1^(-2)*x5^(2)*x8^(2)) + tanh(x0^(-1)*x2*x6*x7^(-1)*x8^(-2)*x9^(2)) + log(x0^(-2)*x1^(-2)*x4^(-2)*x7*x8^(-2)*x10^(2)) + sqrt.abs(x0^(-2)*x1^(2)*x5^(-1)*x6^(-2)*x7^(-2)*x8^(2)*x9^(-1)*x10^(-1)) + sin(x0^(-2)*x1^(-2)*x3*x7^(-2)*x9^(2)*x10^(-2)) + log(x0^(2)*x1^(-2)*x3^(-2)*x4^(2)*x5^(-2)*x9^(2)) + cos(x0^(-2)*x7^(-2)*x10^(-2)) + log(x0^(-1)*x1^(-1)*x4*x5*x6^(-2)) + id(x1^(2)*x2*x3^(2)*x4^(-2)*x5*x8^(-2)*x9^(-2)*x10) + log(x0^(-1)*x1^(-1)*x4*x5*x7^(2)*x9^(2)*x10^(2)),0.07798553285185049
wineRed,3,0.6148125627833213,0.6160240816228388,sqrt.abs(x0*x3*x4^(-2)*x6^(-2)*x7*x8^(-1)*x10) + exp(x0*x3^(-2)*x4*x7^(-2)*x8^(-1)*x9^(-2)*x10) + log(x0^(-2)*x3^(-2)*x4*x6^(2)*x7^(2)*x9^(-2)*x10^(-1)) + log(x0*x7*x8^(2)*x10^(-2)) + log(x0^(-2)*x1*x4*x7^(2)*x8^(-2)*x9^(-1)*x10^(-1)) + sin(x0^(2)*x8^(2)*x10^(-2)) + sqrt.abs(x0^(-2)*x3^(2)*x4^(-2)*x5^(-2)*x7^(-1)*x9^(-2)*x10^(-2)) + sin(x0^(-2)*x1^(-2)*x2^(2)*x3^(2)*x4^(2)*x6^(2)*x7^(2)*x8^(2)*x9^(2)*x10^(-2)) + sqrt.abs(x0^(2)*x1^(2)*x4^(-1)*x6^(-2)*x7^(-1)*x8^(2)*x9^(-2)) + exp(x0^(-2)*x1^(-1)*x2^(2)*x3*x4^(2)*x6*x7^(2)*x9*x10^(-2)) + tanh(x0^(-1)*x1^(-2)*x3^(2)*x4^(2)*x5^(2)*x7^(-2)*x8^(-1)*x10^(2)),0.07167464768490142
wineRed,3,0.6137742868182037,0.6341599472576054,tanh(x0^(2)*x2^(2)*x6^(2)*x10) + sqrt.abs(x0^(2)*x1^(-2)*x4^(-1)*x5*x6^(-2)*x7^(-1)*x9*x10) + id(x0*x1*x4^(-2)*x5*x9*x10^(2)) + id(x0^(-2)*x1^(2)) + sin(x3^(-2)*x5*x6^(-1)*x9^(2)*x10^(2)) + tanh(x0^(-2)*x1^(2)*x3^(2)*x4^(-2)*x5^(-2)*x7^(2)*x8^(2)*x10^(-2)) + sqrt.abs(x0^(-2)*x3*x5*x6*x7^(2)*x8^(-1)*x9^(-2)*x10^(2)) + sin(x0*x1*x2^(2)*x3^(-1)*x5^(-1)*x6^(-1)*x7^(-1)*x8^(-2)*x9^(2)*x10^(-2)) + log(x0*x1*x4*x9^(-2)*x10^(-2)) + sqrt.abs(x0*x5*x6*x9^(2)*x10^(2)) + sqrt.abs(x0^(-1)*x1^(-1)*x4^(-1)*x8*x10^(-2)),0.1018598303462951
wineRed,3,0.6143132602492608,0.6234241374784857,cos(x0^(2)*x8^(-2)) + tanh(x0^(2)*x1^(2)*x3^(-2)*x4^(2)*x5^(2)*x6^(-2)*x7^(2)*x9^(-2)*x10^(-2)) + sqrt.abs(x0^(-2)*x1^(-2)*x2^(2)*x6^(-1)*x7^(2)*x9^(-2)*x10^(-2)) + log(x0*x1*x3^(-2)*x5^(2)*x6^(2)*x7^(2)*x8^(2)*x9^(2)*x10) + tanh(x0^(2)*x1^(-2)*x3^(-2)*x4^(2)*x5^(2)*x7) + log(x0^(-1)*x1*x3*x4^(2)*x5^(-2)*x7^(2)*x8^(2)*x9^(-2)*x10^(-2)) + id(x0^(-2)*x1^(2)*x4^(2)*x5^(-2)*x7^(2)*x8^(2)*x10^(-1)) + log(x0^(-1)*x1*x3*x4^(2)*x5^(-2)*x7^(2)*x8*x9^(-2)*x10) + id(x3^(-1)*x5^(2)*x8^(-2)*x9^(2)*x10^(-2)) + sqrt.abs(x7^(2)*x8^(2)*x9^(-2)*x10^(-2)) + cos(x0^(2)*x1^(2)*x4^(-1)*x6^(-1)*x7*x9*x10^(-1)),0.07286136150594227
wineRed,3,0.6148245786262867,0.6169121775423195,log(x1*x3^(2)*x7^(-2)*x8^(-1)*x9^(-2)) + sqrt.abs(x0^(-2)*x1*x4^(-1)*x6*x8*x9^(-1)*x10^(-2)) + cos(x0^(2)*x3^(2)*x4^(-2)*x5^(-2)*x6^(2)) + sqrt.abs(x0*x1^(-1)*x6^(2)*x7^(-1)*x8*x9) + id(x0^(2)*x4^(-1)*x6^(2)*x9^(-1)) + sqrt.abs(x0^(2)*x2*x4*x7^(-2)*x8^(2)*x9^(2)*x10^(2)) + log(x0^(-2)*x1^(2)*x4^(-2)*x5^(-2)*x6^(2)*x10^(-2)) + sin(x0^(-2)*x1^(2)*x3^(2)*x4^(-2)*x5^(-2)*x7*x10^(-2)) + tanh(x0^(-2)*x1*x7^(2)*x9*x10^(-2)) + sqrt.abs(x0^(2)*x1*x8*x9^(-1)) + log(x0^(-1)*x7^(-1)*x8*x9^(-1)*x10^(-2)),0.09496823204530741
wineRed,3,0.6156980119849763,0.6224550203804147,sin(x0^(-2)*x3*x5^(-2)*x7^(-2)*x8*x9^(-2)*x10^(-2)) + tanh(x0^(-2)*x2^(2)*x3^(-1)*x4*x5^(-2)*x8*x9^(-2)*x10) + sqrt.abs(x0^(-2)*x1^(2)*x3*x4^(-2)*x5^(-2)*x7^(-2)*x8^(2)*x9^(-2)*x10^(-2)) + sin(x1^(2)*x3^(-2)*x4^(-1)*x5^(-2)*x6^(-2)*x7^(2)*x8^(2)*x9*x10^(-2)) + tanh(x0^(2)*x1^(2)*x3^(-2)*x4^(2)*x5^(2)*x6^(-1)*x7^(-2)*x8^(-2)*x9^(-2)*x10^(-2)) + tanh(x0^(2)*x1^(2)*x3^(-2)*x4*x6^(-2)*x7^(-2)*x8*x9^(2)*x10^(-2)) + log(x0^(-2)*x4^(-2)*x5*x6^(2)*x8) + tanh(x1^(2)*x3^(-2)*x5^(-1)*x6^(2)*x7^(-2)*x8^(-1)*x9^(-2)) + sqrt.abs(x0^(2)*x4*x6^(2)*x7*x8^(-1)*x9^(2)*x10^(-1)) + sqrt.abs(x0^(2)*x4^(-2)*x10^(2)) + log(x0*x7^(-2)*x8^(2)*x9^(-1)*x10^(-2)),0.08061306430650393
wineRed,4,0.5984838857531388,0.6959214223461135,sqrt.abs(x0^(2)*x3*x4^(2)*x6^(-2)*x7^(2)*x8*x9*x10^(2)) + id(x0^(-2)*x1^(2)*x3^(2)*x4^(2)*x5^(-2)*x6^(2)*x7^(2)*x8^(-2)*x9^(2)) + exp(x0*x1^(2)*x3^(-1)*x4^(-2)*x5^(-1)*x6^(-1)*x7^(-2)*x8^(-2)*x9^(-1)) + cos(x0^(-1)*x1^(2)*x3^(-1)*x4^(-1)*x5^(-1)*x6*x9^(2)*x10^(-2)) + exp(x0^(-2)*x1^(2)*x3^(2)*x4^(-2)*x5^(-2)*x6^(-1)*x7^(2)*x8^(-1)*x9^(2)*x10^(-2)) + id(x0^(-1)*x1^(-1)*x4^(-1)*x5*x7^(-1)*x8*x9^(2)*x10^(-1)) + sqrt.abs(x0*x1^(2)*x3*x4^(2)*x5^(-2)*x6*x7^(-2)*x8^(-2)*x9^(-2)*x10^(-2)) + log(x0^(2)*x5^(-1)*x6*x8^(2)*x9^(-1)) + exp(x0^(2)*x1^(2)*x6^(-1)*x7*x9^(-1)*x10^(-2)) + log(x0*x7^(2)*x10^(2)) + log(x0^(2)*x1^(2)*x4^(2)*x7^(-1)*x9^(-2)*x10),0.06010700344764446
wineRed,4,0.600482925394495,0.6874673546126486,id(x1*x3^(2)*x4^(-2)*x5^(-2)*x8^(2)) + sqrt.abs(x0*x1^(2)*x6^(-2)*x7^(2)*x8^(2)*x10^(-2)) + log(x0^(-2)*x1*x3^(2)*x5^(-1)*x6*x7^(-1)*x8^(-2)*x9^(-2)*x10^(-2)) + sqrt.abs(x0^(-1)*x1^(2)*x3^(-2)*x4*x5^(-1)*x6*x7^(-1)*x8*x9^(-1)) + log(x5*x7^(-1)*x8*x10^(-2)) + log(x0^(2)*x3^(-2)*x5^(-1)*x6*x7^(-1)*x8*x9^(-2)) + log(x1*x4*x5^(-2)*x6*x7^(-1)*x8) + sqrt.abs(x0*x1^(2)*x3^(-2)*x4^(-2)*x5*x6^(2)*x8^(-1)*x9^(-1)*x10^(2)) + id(x0^(2)*x1^(-1)*x5^(2)*x6^(-1)*x7) + tanh(x0^(2)*x1*x4*x5^(2)*x7^(-1)*x9^(2)*x10^(-2)) + cos(x0^(-2)*x1^(2)*x4^(-1)*x5*x6^(-1)*x7^(-1)*x8^(-2)),0.08209576617963925
wineRed,4,0.5990052766116329,0.6976795754394532,sin(x1^(-1)*x4^(-1)*x5^(-2)*x6^(2)*x7^(2)*x8^(-2)*x9^(2)*x10^(-2)) + log(x0*x1^(2)*x3^(2)*x4*x5^(-2)*x6^(2)*x8^(-2)*x9*x10^(-2)) + sin(x0^(2)*x1^(2)*x3^(-2)*x4^(-1)*x5^(-2)*x6^(-2)*x7^(2)*x8^(2)*x9*x10) + id(x0^(-2)*x1^(2)*x3^(2)*x5^(-2)*x6^(2)*x8^(-2)*x9^(2)*x10^(-2)) + cos(x0*x1^(2)*x3^(-2)*x4^(-1)*x5^(-2)*x6^(2)*x7^(-2)*x8^(-2)*x9*x10^(-2)) + id(x0^(-1)*x1^(2)*x3*x4^(-1)*x5^(-1)*x6^(-1)*x7*x10) + log(x0^(2)*x1^(2)*x3^(-2)*x8^(2)) + log(x0^(2)*x1^(2)*x5*x6^(-2)*x8*x9^(2)) + log(x0^(2)*x1*x4^(-1)*x5^(-2)*x6*x8^(-2)*x9*x10^(-2)) + tanh(x0^(-1)*x7*x9^(2)*x10^(-2)) + log(x0*x4^(-1)*x6^(-1)*x10^(-2)),0.04986271089504513
wineRed,4,0.5993329329403927,0.6955356812162228,id(x0^(2)*x1^(-2)*x4*x5^(2)*x6^(2)*x7^(-1)*x8^(2)*x9^(-1)*x10^(-2)) + sqrt.abs(x0*x3^(-1)*x4*x5*x6^(2)*x8^(-1)*x9^(2)*x10^(-1)) + id(x0^(-1)*x1^(2)*x3^(2)*x4^(-2)*x5^(-1)) + exp(x0^(-2)*x1^(2)*x5^(2)*x6^(-2)*x8^(-2)*x9^(-2)*x10) + exp(x0^(-1)*x1^(-2)*x2^(2)*x3^(-2)*x4^(-1)*x5^(2)*x6^(-2)*x7^(-1)*x8^(-2)*x9^(-2)) + id(x3^(2)*x4^(-2)*x5*x6^(-2)*x7^(2)*x8^(-2)*x10^(2)) + tanh(x1^(2)*x3^(-2)*x4^(-1)*x5^(-2)*x7^(2)*x9^(2)*x10^(2)) + sqrt.abs(x0^(2)*x1^(-1)*x3^(-2)*x4^(-2)*x5^(2)*x6^(-2)*x8*x9^(-1)*x10^(2)) + cos(x0^(-1)*x3^(2)*x4^(-2)*x5^(-2)*x6^(-2)*x7^(-2)*x8^(-2)*x9^(-1)) + cos(x0^(-1)*x1^(-1)*x2^(2)*x5^(-1)*x7*x10^(2)) + log(x8*x9^(-1)*x10^(-2)),0.038872626209150093
wineRed,4,0.5957067578164704,0.7044723465888724,sqrt.abs(x0^(-2)*x1^(-2)*x3*x4^(-1)*x6^(2)*x7^(-2)*x8*x9^(-2)*x10^(-2)) + sqrt.abs(x0*x1^(2)*x5^(-1)*x6^(-1)*x7*x8) + cos(x0^(-2)*x3^(2)*x4^(-1)*x5^(-2)*x7^(-2)*x8^(-2)*x10^(-2)) + sqrt.abs(x1^(2)*x2^(2)*x3^(2)*x4^(2)*x5^(-2)*x6^(2)*x7*x8^(-2)*x10^(-2)) + tanh(x0^(-2)*x1*x6^(2)*x7^(2)*x9^(-1)*x10^(-2)) + sqrt.abs(x0*x1^(2)*x2^(2)*x3^(2)*x4*x5^(-2)*x6^(2)*x7^(2)*x8^(-2)*x9^(2)) + cos(x0^(2)*x1^(2)*x2^(2)*x3^(-2)*x4^(2)*x5^(-2)*x7^(-1)*x9^(-2)*x10^(-2)) + tanh(x1^(2)*x3^(-2)*x4^(-1)*x5^(-2)*x6*x7^(-1)*x9^(-2)*x10^(-2)) + log(x6*x7^(2)*x9^(-1)*x10^(-2)) + id(x0*x1^(2)*x2*x3^(2)*x4*x5^(-2)*x6*x7*x8^(-1)*x9^(-1)) + log(x0^(2)*x6^(2)*x7*x9^(-1)),0.09239725735667675
wineRed,4,0.5997294320940874,0.6842887128600401,sin(x0^(2)*x1^(-2)*x3^(-1)*x4^(-2)*x6^(-2)*x7^(-1)*x8*x9) + log(x0^(2)*x7^(-1)*x8^(2)*x10^(-2)) + tanh(x0^(-2)*x1^(2)*x3^(2)*x4^(-2)*x5^(-2)*x6^(-2)*x8^(2)*x10^(-2)) + log(x0^(-2)*x9^(-1)*x10^(-2)) + sqrt.abs(x0^(-2)*x2*x3^(-1)*x4^(2)*x5*x6^(2)*x7^(-2)*x9^(2)*x10) + tanh(x0^(-2)*x1^(2)*x2^(-2)*x3^(2)*x4^(2)*x5^(2)*x7^(-2)*x8^(2)*x10^(-2)) + id(x0^(-2)*x1^(2)*x6^(-1)*x7^(-2)*x8^(2)) + sqrt.abs(x0^(2)*x1^(2)*x5*x6^(2)*x7^(2)*x8^(-1)*x9*x10^(-2)) + cos(x0*x2^(2)*x3^(-1)*x4^(-2)*x5*x7^(-2)*x8^(2)*x9) + tanh(x0*x1^(2)*x2^(-2)*x3*x4^(2)*x5^(-1)*x6^(2)*x7^(-2)*x8*x9^(-2)*x10^(-2)) + tanh(x0^(2)*x1^(2)*x4*x5^(-2)*x6^(2)*x9^(-1)*x10^(-1)),0.027847508205283134
wineWhite,0,0.7020878664058829,0.7210543034433633,sqrt.abs(x0*x1^(-3)*x3^(2)*x4^(2)*x5^(-3)*x8^(2)*x9^(-1)*x10^(-2)) + id(x1*x5^(2)*x8^(2)*x10^(-2)) + cos(x4^(-1)*x9*x10^(-1)) + cos(x7^(-1)*x10) + id(x3^(2)*x8^(-2)*x10^(-2)) + exp(x1^(-1)*x7^(-3)*x8^(-2)) + tanh(x1^(-1)*x8^(-3)*x10^(-2)) + sin(x1*x8^(2)) + cos(x1^(-2)*x8^(-3)*x9^(-2)*x10^(-3)) + sqrt.abs(x3^(-1)*x7*x9^(-2)*x10) + sin(x5^(-1)*x7^(-1)*x8) + tanh(x0^(-3)*x3^(2)*x9^(-1)*x10^(-2)) + sqrt.abs(x0^(2)*x9^(-3)) + sqrt.abs(x8^(-2)) + exp(x7^(-1)) + sqrt.abs(x10^(-1)),0.0941074032030813
wineWhite,0,0.7039267856346341,0.7222798633122824,sqrt.abs(x1^(-3)*x10^(2)) + log(x1*x8^(-3)*x10^(2)) + log(x3^(-2)*x5^(-1)*x7^(3)*x8^(3)*x9^(-1)*x10^(-3)) + sqrt.abs(x1^(3)*x3^(-2)*x5^(-1)*x8^(3)*x9*x10) + sqrt.abs(x5^(3)*x7^(3)*x8*x9^(-1)*x10^(-2)) + cos(x0^(-1)*x7^(2)*x10) + cos(x10) + id(x8*x9^(-2)) + exp(x8*x10^(-3)) + id(x7^(-3)) + sqrt.abs(x0*x3^(-3)*x7^(3)*x8^(3)*x9^(3)*x10^(-3)) + sin(x7^(3)) + tanh(x0*x5^(-2)*x9*x10) + id(x1^(3)*x8^(2)*x10^(3)) + exp(x10^(-3)) + sqrt.abs(x1^(2)*x8^(2)*x10^(3)),0.1429229276775306
wineWhite,0,0.6981340107377454,0.7202783178512903,sin(x0^(-2)*x1^(-2)*x5^(-3)*x8^(-1)*x9^(-2)*x10^(3)) + log(x0^(-2)*x1^(-1)*x5^(-3)*x7^(-3)*x9^(-3)*x10^(-3)) + sin(x0^(-3)*x1^(-1)*x7^(2)*x8^(-2)*x10^(-3)) + sin(x1^(-1)*x7^(2)*x8^(-1)*x10^(-3)) + sin(x1*x7^(-3)*x9^(-1)) + cos(x4^(2)*x7^(3)*x8*x10^(2)) + log(x0^(-2)*x1^(-1)*x5^(-3)*x7^(2)*x8^(-1)*x9^(-3)*x10^(-3)) + id(x7^(-1)*x8^(-3)*x10^(-3)) + sqrt.abs(x3^(2)*x8^(-1)) + sqrt.abs(x1*x3^(-2)*x9^(-1)*x10^(3)) + sqrt.abs(x7^(-2)*x8^(-2)*x10^(-2)) + sqrt.abs(x0^(-1)*x5^(2)) + cos(x7^(2)) + id(x7^(-2)) + sqrt.abs(x8*x10^(2)) + cos(x1^(-1)*x10^(-2)),0.1137528809068953
wineWhite,0,0.7009158654074507,0.7216807952155018,tanh(x1^(-1)*x2^(-3)*x6^(2)*x8^(-2)*x10^(-2)) + log(x1^(-2)*x3^(-2)*x7^(2)*x8^(-3)*x10^(2)) + sin(x3^(-1)*x7^(3)*x8*x9*x10^(-3)) + id(x0^(-3)*x1^(-1)) + sin(x10^(-3)) + tanh(x1^(-1)*x7^(2)*x8^(-2)*x10^(-3)) + tanh(x0^(2)*x5^(-1)) + sqrt.abs(x10^(-1)) + log(x5^(3)*x7^(2)*x9^(3)*x10^(-3)) + cos(x0^(-3)*x1^(-3)*x9^(-3)*x10^(-3)) + id(x1^(3)*x10^(3)) + exp(x7^(2)) + tanh(x5^(-1)*x7^(-1)*x9^(-3)) + id(x8^(-2)*x10^(3)) + exp(x7) + sqrt.abs(x5^(3)*x10^(-3)),0.08201257596133231
wineWhite,0,0.6995831643674134,0.7125191775884759,cos(x3^(-1)*x7^(3)*x9^(2)) + log(x3^(3)*x7^(-3)) + log(x1^(-2)*x3*x5*x7^(3)*x8*x10^(3)) + id(x0^(3)*x1^(-1)*x2^(3)*x6^(2)*x7*x8*x10^(-3)) + tanh(x2^(-3)*x3^(-1)*x9^(-3)*x10^(-3)) + exp(x7^(3)*x10^(-3)) + sqrt.abs(x7^(3)) + cos(x8^(-1)*x10^(-3)) + sqrt.abs(x7^(3)*x8) + sqrt.abs(x5^(-3)*x8^(3)*x9*x10^(-1)) + sqrt.abs(x3^(-1)*x7^(2)*x10^(-3)) + id(x5^(2)*x7^(3)*x8^(3)*x9^(-1)*x10^(-1)) + id(x0*x1^(-2)*x3*x8^(-1)*x10^(-3)) + exp(x7^(-3)) + id(x1^(-2)*x3*x8^(-1)) + cos(x3^(-1)),0.10199268950209563
wineWhite,0,0.7013978152134879,0.7234547209486346,tanh(x1^(2)*x3^(-3)*x4^(-1)*x5^(2)*x6^(-1)*x7^(3)*x9^(-1)) + id(x1^(3)*x10^(3)) + log(x1^(3)*x3^(3)*x4^(-2)*x8^(-2)*x9^(3)*x10^(-3)) + cos(x7^(2)*x10^(-3)) + sqrt.abs(x1^(3)*x3^(-1)*x4*x7^(3)*x9^(3)*x10^(3)) + id(x0^(-2)*x8^(-2)) + exp(x7^(-2)) + id(x10^(-1)) + log(x3^(-3)*x4^(-3)*x5^(3)*x7^(3)*x8^(3)*x9^(3)*x10^(3)) + sqrt.abs(x1^(2)*x3^(-2)*x5^(2)*x6^(-1)*x7^(3)*x8^(3)*x9^(2)*x10^(-1)) + cos(x8*x10^(-3)) + sin(x7^(-3)) + id(x1^(2)*x3^(-3)*x5^(3)*x7^(3)*x8^(3)*x10^(2)) + sqrt.abs(x1*x7^(3)*x8^(-2)*x10^(-2)) + id(x5^(-1)*x10^(3)) + sqrt.abs(x1^(2)*x7^(3)*x8^(-2)),0.11656739233503086
